Delivery,Item,Ship-to party,Material,Delivery quantity,Sales Unit,Material Avail. Date,Total Weight,Unit of Weight,Route,Goods Issue Date,Picking Date,Act. Gds Mvmnt Date,Delivery Type,Box,Carton ,Pallet,Percent Box,Percent Carton,Percent Pallet,FILTER
80153018,40,P2000,DAP-1330,48,EA,6/2/2017,25.44,LB,LTL,6/2/2017,6/2/2017,6/2/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80153018,100,P2000,E1200-VV,96,EA,6/2/2017,129.6,LB,LTL,6/2/2017,6/2/2017,6/2/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80153018,210,P2000,98880-003,10,EA,6/2/2017,30.6,LB,LTL,6/2/2017,6/2/2017,6/2/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80153018,250,P2000,V-DW21R-345,140,EA,6/2/2017,18.2,LB,LTL,6/2/2017,6/2/2017,6/2/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80153018,270,P2000,V-CAM1,30,EA,6/2/2017,57,LB,LTL,6/2/2017,6/2/2017,6/2/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80153019,60,P2000,DAP-1330,48,EA,6/2/2017,25.44,LB,LTL,6/2/2017,6/2/2017,6/2/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80153019,160,P2000,SM2-2W10,21,EA,6/2/2017,76.65,LB,LTL,6/2/2017,6/2/2017,6/2/2017,ZNL,5,n/a,150,20.00%,0.200,0.20,FALSE
80153019,200,P2000,98880-003,40,EA,6/2/2017,122.4,LB,LTL,6/2/2017,6/2/2017,6/2/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80153019,230,P2000,V-DW21R-345,196,EA,6/2/2017,25.48,LB,LTL,6/2/2017,6/2/2017,6/2/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80153019,260,P2000,V-CAM1,40,EA,6/2/2017,76,LB,LTL,6/2/2017,6/2/2017,6/2/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80153020,60,P2000,DAP-1330,48,EA,6/2/2017,25.44,LB,LTL,6/2/2017,6/2/2017,6/2/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80153020,180,P2000,SM2-2W10,48,EA,6/2/2017,175.2,LB,LTL,6/2/2017,6/2/2017,6/2/2017,ZNL,5,n/a,150,60.00%,0.600,0.60,FALSE
80153020,220,P2000,98880-003,40,EA,6/2/2017,122.4,LB,LTL,6/2/2017,6/2/2017,6/2/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80153020,260,P2000,V-DW21R-345,280,EA,6/2/2017,36.4,LB,LTL,6/2/2017,6/2/2017,6/2/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
